,date,title,point
4612,2021-06-01,화양연화,8.78
4613,2021-06-01,액트 오브 킬링,8.77
4614,2021-06-01,브리짓 존스의 일기,8.68
4615,2021-06-01,플로리다 프로젝트,8.64
4616,2021-06-01,세자매,8.58
4617,2021-06-01,더 스파이,8.54
4618,2021-06-01,블루 재스민,8.48
4619,2021-06-01,노매드랜드,8.46
4620,2021-06-01,500일의 썸머,8.43
4621,2021-06-01,패터슨,8.29
4622,2021-06-01,컨저링 2,8.22
4623,2021-06-01,언어의 정원,8.17
4624,2021-06-01,야구소녀,8.15
4625,2021-06-01,문라이즈 킹덤,8.11
4626,2021-06-01,파이프라인,7.98
4627,2021-06-01,날씨의 아이,7.95
4628,2021-06-01,별을 쫓는 아이,7.91
4629,2021-06-01,더 랍스터,7.9
4630,2021-06-01,컨저링,7.85
4631,2021-06-01,분노의 질주: 더 얼티메이트,7.73
4632,2021-06-01,카페 소사이어티,7.69
4633,2021-06-01,미나리,7.68
4634,2021-06-01,내일의 기억,7.65
4635,2021-06-01,우리 선희,7.56
4636,2021-06-01,기기괴괴 성형수,6.9
4637,2021-06-01,비와 당신의 이야기,6.7
4638,2021-06-01,스파이럴,6.58
4639,2021-06-01,지금은맞고그때는틀리다,6.48
4640,2021-06-01,레이니 데이 인 뉴욕,5.63
4641,2021-06-01,어른들은 몰라요,5.12
4642,2021-06-02,아일라,9.5
4643,2021-06-02,크루엘라,9.47
4644,2021-06-02,언플랜드,9.33
4645,2021-06-02,부활: 그 증거,9.3
4646,2021-06-02,극장판 귀멸의 칼날: 무한열차편,9.29
4647,2021-06-02,바람과 함께 사라지다,9.24
4648,2021-06-02,해피 투게더,9.19
4649,2021-06-02,크루즈 패밀리: 뉴 에이지,9.07
4650,2021-06-02,빅 피쉬,9.02
4651,2021-06-02,명탐정 코난: 비색의 탄환,8.94
4652,2021-06-02,러브 액츄얼리,8.93
4653,2021-06-02,중경삼림,8.93
4654,2021-06-02,더 파더,8.9
4655,2021-06-02,태양 아래,8.89
4656,2021-06-02,바르다가 사랑한 얼굴들,8.88
4657,2021-06-02,너의 이름은.,8.79
4658,2021-06-02,화양연화,8.78
4659,2021-06-02,브리짓 존스의 일기,8.68
4660,2021-06-02,프란츠,8.66
4661,2021-06-02,플로리다 프로젝트,8.64
4662,2021-06-02,세자매,8.58
4663,2021-06-02,더 스파이,8.54
4664,2021-06-02,블루 재스민,8.48
4665,2021-06-02,노매드랜드,8.46
4666,2021-06-02,500일의 썸머,8.43
4667,2021-06-02,패터슨,8.29
4668,2021-06-02,컨저링 2,8.22
4669,2021-06-02,언어의 정원,8.17
4670,2021-06-02,야구소녀,8.15
4671,2021-06-02,문라이즈 킹덤,8.11
4672,2021-06-02,날씨의 아이,7.95
4673,2021-06-02,파이프라인,7.94
4674,2021-06-02,별을 쫓는 아이,7.91
4675,2021-06-02,더 랍스터,7.9
4676,2021-06-02,컨저링,7.85
4677,2021-06-02,분노의 질주: 더 얼티메이트,7.72
4678,2021-06-02,카페 소사이어티,7.69
4679,2021-06-02,미나리,7.68
4680,2021-06-02,내일의 기억,7.65
4681,2021-06-02,기기괴괴 성형수,6.89
4682,2021-06-02,비와 당신의 이야기,6.69
4683,2021-06-02,스파이럴,6.56
4684,2021-06-02,강변호텔,5.96
4685,2021-06-02,레이니 데이 인 뉴욕,5.63
4686,2021-06-02,어른들은 몰라요,5.12
4687,2021-06-03,아일라,9.5
4688,2021-06-03,크루엘라,9.46
4689,2021-06-03,언플랜드,9.33
4690,2021-06-03,부활: 그 증거,9.3
4691,2021-06-03,극장판 귀멸의 칼날: 무한열차편,9.29
4692,2021-06-03,바람과 함께 사라지다,9.24
4693,2021-06-03,해피 투게더,9.19
4694,2021-06-03,크루즈 패밀리: 뉴 에이지,9.07
4695,2021-06-03,타오르는 여인의 초상,9.06
4696,2021-06-03,바그다드 카페 : 디렉터스컷,9.05
4697,2021-06-03,빅 피쉬,9.02
4698,2021-06-03,명탐정 코난: 비색의 탄환,8.94
4699,2021-06-03,러브 액츄얼리,8.93
4700,2021-06-03,중경삼림,8.93
4701,2021-06-03,더 파더,8.9
4702,2021-06-03,태양 아래,8.89
4703,2021-06-03,바르다가 사랑한 얼굴들,8.88
4704,2021-06-03,너의 이름은.,8.79
4705,2021-06-03,화양연화,8.78
4706,2021-06-03,그을린 사랑,8.68
4707,2021-06-03,프란츠,8.66
4708,2021-06-03,플로리다 프로젝트,8.64
4709,2021-06-03,세자매,8.59
4710,2021-06-03,더 스파이,8.53
4711,2021-06-03,블루 재스민,8.48
4712,2021-06-03,노매드랜드,8.46
4713,2021-06-03,500일의 썸머,8.43
4714,2021-06-03,패터슨,8.29
4715,2021-06-03,언어의 정원,8.17
4716,2021-06-03,야구소녀,8.14
4717,2021-06-03,문라이즈 킹덤,8.11
4718,2021-06-03,날씨의 아이,7.95
4719,2021-06-03,별을 쫓는 아이,7.91
4720,2021-06-03,파이프라인,7.86
4721,2021-06-03,한여름의 판타지아,7.81
4722,2021-06-03,분노의 질주: 더 얼티메이트,7.71
4723,2021-06-03,카페 소사이어티,7.69
4724,2021-06-03,미나리,7.68
4725,2021-06-03,내일의 기억,7.65
4726,2021-06-03,기기괴괴 성형수,6.89
4727,2021-06-03,비와 당신의 이야기,6.69
4728,2021-06-03,스파이럴,6.53
4729,2021-06-03,강변호텔,5.96
4730,2021-06-03,레이니 데이 인 뉴욕,5.63
4731,2021-06-03,어른들은 몰라요,5.11
4732,2021-06-04,아일라,9.5
4733,2021-06-04,크루엘라,9.45
4734,2021-06-04,언플랜드,9.33
4735,2021-06-04,시네마 천국,9.33
4736,2021-06-04,부활: 그 증거,9.3
4737,2021-06-04,극장판 귀멸의 칼날: 무한열차편,9.29
4738,2021-06-04,바람과 함께 사라지다,9.24
4739,2021-06-04,해피 투게더,9.19
4740,2021-06-04,크루즈 패밀리: 뉴 에이지,9.06
4741,2021-06-04,타오르는 여인의 초상,9.06
4742,2021-06-04,바그다드 카페 : 디렉터스컷,9.05
4743,2021-06-04,빅 피쉬,9.02
4744,2021-06-04,분노의 질주: 언리미티드,8.94
4745,2021-06-04,명탐정 코난: 비색의 탄환,8.94
4746,2021-06-04,러브 액츄얼리,8.93
4747,2021-06-04,중경삼림,8.93
4748,2021-06-04,더 파더,8.9
4749,2021-06-04,태양 아래,8.89
4750,2021-06-04,바르다가 사랑한 얼굴들,8.88
4751,2021-06-04,너의 이름은.,8.79
4752,2021-06-04,화양연화,8.78
4753,2021-06-04,그을린 사랑,8.68
4754,2021-06-04,프란츠,8.66
4755,2021-06-04,플로리다 프로젝트,8.64
4756,2021-06-04,세자매,8.59
4757,2021-06-04,더 스파이,8.53
4758,2021-06-04,블루 재스민,8.48
4759,2021-06-04,노매드랜드,8.46
4760,2021-06-04,500일의 썸머,8.43
4761,2021-06-04,패터슨,8.29
4762,2021-06-04,언어의 정원,8.17
4763,2021-06-04,야구소녀,8.14
4764,2021-06-04,문라이즈 킹덤,8.11
4765,2021-06-04,날씨의 아이,7.95
4766,2021-06-04,별을 쫓는 아이,7.91
4767,2021-06-04,파이프라인,7.86
4768,2021-06-04,한여름의 판타지아,7.81
4769,2021-06-04,컨저링 3: 악마가 시켰다,7.71
4770,2021-06-04,분노의 질주: 더 얼티메이트,7.7
4771,2021-06-04,카페 소사이어티,7.69
4772,2021-06-04,미나리,7.68
4773,2021-06-04,내일의 기억,7.65
4774,2021-06-04,미션 파서블,7.29
4775,2021-06-04,기기괴괴 성형수,6.9
4776,2021-06-04,비와 당신의 이야기,6.69
4777,2021-06-04,스파이럴,6.53
4778,2021-06-04,강변호텔,5.97
4779,2021-06-04,레이니 데이 인 뉴욕,5.63
4780,2021-06-04,어른들은 몰라요,5.1
4781,2021-06-05,아일라,9.5
4782,2021-06-05,크루엘라,9.42
4783,2021-06-05,언플랜드,9.33
4784,2021-06-05,시네마 천국,9.33
4785,2021-06-05,부활: 그 증거,9.3
4786,2021-06-05,극장판 귀멸의 칼날: 무한열차편,9.29
